Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-22,571.89,594.5,559.1,569.56,31369000,0,0
2020-01-23,564.25,582.0,555.6,572.2,19651000,0,0
2020-01-24,570.63,573.86,554.26,564.82,14353600,0,0
2020-01-27,541.99,564.44,539.28,558.02,13608100,0,0
2020-01-28,568.49,576.81,558.08,566.9,11788500,0,0
2020-01-29,575.69,589.8,567.43,580.99,17801500,0,0
2020-01-30,632.42,650.88,618.0,640.81,29005700,0,0
2020-01-31,640.0,653.0,632.52,650.57,15719300,0,0
2020-02-03,673.69,786.14,673.52,780.0,47233500,0,0
2020-02-04,882.96,968.99,833.88,887.06,60938800,0,0
2020-02-05,823.26,845.98,704.11,734.7,48423800,0,0
2020-02-06,699.92,795.83,687.0,748.96,39880800,0,0
2020-02-07,730.55,769.75,730.0,748.07,17063500,0,0
2020-02-10,800.0,819.99,752.4,771.28,24689200,0,0
2020-02-11,768.79,783.51,758.0,774.38,11697500,0,0
2020-02-12,777.87,789.75,763.37,767.29,12022500,0,0
2020-02-13,741.84,818.0,735.0,804.0,26289300,0,0
2020-02-14,787.22,812.97,785.5,800.03,15693700,0,0
2020-02-18,841.6,860.0,832.36,858.4,16381700,0,0
2020-02-19,923.5,944.78,901.02,917.42,25423000,0,0
2020-02-20,911.95,912.0,859.94,899.41,17634900,0,0
2020-02-21,906.98,913.06,880.45,901.0,14314800,0,0
2020-02-24,839.0,863.5,822.2,833.79,15192200,0,0
2020-02-25,849.0,856.6,787.0,799.91,17290500,0,0
2020-02-26,782.5,813.31,776.11,778.8,14085500,0,0
2020-02-27,730.0,739.77,669.0,679.0,24277200,0,0
2020-02-28,629.7,690.52,611.52,667.99,24564200,0,0
2020-03-02,711.26,743.69,686.67,743.62,20195000,0,0
2020-03-03,805.0,806.98,716.11,745.51,25784000,0,0
2020-03-04,763.96,766.52,724.73,749.5,15049000,0,0
2020-03-05,723.77,745.75,718.07,724.54,10852700,0,0
2020-03-06,690.0,707.0,684.27,703.48,12662900,0,0
2020-03-09,605.39,663.0,605.0,608.0,17073700,0,0
2020-03-10,659.43,668.0,608.0,645.33,15594400,0,0
2020-03-11,640.2,653.58,613.0,634.23,13322500,0,0
2020-03-12,580.89,594.5,546.25,560.55,18909100,0,0
2020-03-13,595.0,607.57,502.0,546.62,22640300,0,0
2020-03-16,469.5,494.87,442.17,445.07,20489500,0,0
2020-03-17,440.01,471.85,396.0,430.2,23994600,0,0
2020-03-18,389.0,404.86,350.51,361.22,23786200,0,0
2020-03-19,374.7,452.0,358.46,427.64,30195500,0,0
2020-03-20,438.2,477.0,425.79,427.53,28285500,0,0
2020-03-23,433.6,442.0,410.5,434.29,16454500,0,0
2020-03-24,477.3,513.69,474.0,505.0,22895200,0,0
2020-03-25,545.25,557.0,511.11,539.25,21222700,0,0
2020-03-26,547.39,560.0,512.25,528.16,17380700,0,0
2020-03-27,505.0,525.8,494.03,514.36,14377400,0,0
2020-03-30,510.26,516.65,491.23,502.13,11998100,0,0
2020-03-31,501.25,542.96,497.0,524.0,17771500,0,0
2020-04-01,504.0,513.95,475.1,481.56,13353200,0,0
2020-04-02,481.03,494.26,446.4,454.47,19858400,0,0
2020-04-03,509.5,515.49,468.39,480.01,22562100,0,0
2020-04-06,511.2,521.0,497.96,516.24,14901800,0,0
2020-04-07,545.0,565.0,532.34,545.45,17919800,0,0
2020-04-08,554.2,557.21,533.33,548.84,12656000,0,0
2020-04-09,562.09,575.18,557.11,573.0,13650000,0,0
2020-04-13,590.16,652.0,580.53,650.95,22475400,0,0
2020-04-14,698.97,741.88,692.43,709.89,30576500,0,0
2020-04-15,742.0,753.13,710.0,729.83,23577000,0,0
2020-04-16,716.94,759.45,706.72,745.21,20657900,0,0
2020-04-17,772.28,774.95,747.66,753.89,13128200,0,0
2020-04-20,732.7,765.57,712.21,746.36,14746600,0,0
2020-04-21,730.12,753.33,673.79,686.72,20209100,0,0
2020-04-22,703.98,734.0,688.71,732.11,14224800,0,0
2020-04-23,727.6,734.0,703.13,705.63,13236700,0,0
2020-04-24,710.81,730.73,698.18,725.15,13237600,0,0
2020-04-27,737.61,799.49,735.0,798.75,20681400,0,0
2020-04-28,795.64,805.0,756.69,769.12,15222000,0,0
2020-04-29,790.17,803.2,783.16,800.51,16216000,0,0
2020-04-30,855.19,869.82,763.5,781.88,28471900,0,0
2020-05-01,755.0,772.77,683.04,701.32,32531800,0,0
2020-05-04,701.0,762.0,698.0,761.19,19237100,0,0
2020-05-05,789.79,798.92,762.18,768.21,16991700,0,0
2020-05-06,776.5,789.8,761.11,782.58,11123200,0,0
2020-05-07,777.21,796.4,772.35,780.04,11527700,0,0
2020-05-08,793.77,824.0,787.01,819.42,16130100,0,0
2020-05-11,790.51,824.0,785.0,811.29,16471100,0,0
2020-05-12,827.0,843.29,808.0,809.41,15906900,0,0
2020-05-13,820.83,826.0,763.3,790.96,19065500,0,0
2020-05-14,780.0,803.36,764.0,803.33,13682200,0,0
2020-05-15,790.35,805.05,786.55,799.17,10518400,0,0
2020-05-18,827.78,834.72,803.88,813.63,11698100,0,0
2020-05-19,815.17,822.07,806.08,808.01,9636500,0,0
2020-05-20,820.5,826.0,811.8,815.56,7309300,0,0
2020-05-21,816.0,832.5,796.0,827.6,12231000,0,0
2020-05-22,822.17,831.78,812.0,816.88,9843389,0,0
