Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-27,201.22,208.02,199.5,205.47,24574700,0,0
2020-01-28,209.74,210.91,207.17,210.23,16196700,0,0
2020-01-29,212.56,213.98,209.52,212.02,12871900,0,0
2020-01-30,207.88,209.86,205.03,208.58,14376000,0,0
2020-01-31,206.5,207.93,204.73,206.59,18181400,0,0
2020-02-03,208.67,215.02,208.67,213.1,14131900,0,0
2020-02-04,221.35,224.38,220.49,222.88,16695100,0,0
2020-02-05,226.52,226.7,217.54,220.22,15766100,0,0
2020-02-06,223.13,223.65,219.78,220.9,10790800,0,0
2020-02-07,217.46,217.84,214.88,216.53,13790300,0,0
2020-02-10,213.5,215.77,212.2,215.77,17420300,0,0
2020-02-11,219.91,220.01,215.29,217.21,16073500,0,0
2020-02-12,221.13,225.52,220.21,224.31,18671900,0,0
2020-02-13,220.0,225.0,218.99,220.36,28069700,0,0
2020-02-14,221.1,221.64,218.23,219.63,10690000,0,0
2020-02-18,218.55,220.85,217.51,220.52,12987000,0,0
2020-02-19,221.52,223.56,220.75,222.14,10798100,0,0
2020-02-20,222.5,222.5,214.22,218.04,14950100,0,0
2020-02-21,217.54,217.6,211.56,212.59,17681200,0,0
2020-02-24,203.55,207.28,202.51,206.16,19380200,0,0
2020-02-25,208.51,209.95,204.1,205.61,18132400,0,0
2020-02-26,206.8,213.08,206.79,208.74,19482100,0,0
2020-02-27,205.01,209.97,201.86,205.03,22741200,0,0
2020-02-28,198.98,208.92,198.56,208.0,31276200,0,0
2020-03-02,208.59,211.11,203.76,210.98,21542200,0,0
2020-03-03,211.08,211.39,202.24,207.41,20813800,0,0
2020-03-04,209.49,212.7,208.85,211.96,12474400,0,0
2020-03-05,210.0,215.15,209.14,211.46,13462900,0,0
2020-03-06,206.7,207.0,201.1,204.64,21700500,0,0
2020-03-09,195.62,199.89,193.93,197.66,25502600,0,0
2020-03-10,205.53,207.45,200.8,206.39,19022600,0,0
2020-03-11,201.65,203.1,196.11,198.91,18908200,0,0
2020-03-12,186.5,190.49,183.93,185.1,30247100,0,0
2020-03-13,194.9,195.99,187.81,194.0,23650500,0,0
2020-03-16,176.15,188.0,174.5,178.85,26628500,0,0
2020-03-17,181.26,189.39,179.69,184.81,19276500,0,0
2020-03-18,176.0,182.41,170.0,180.0,22054200,0,0
2020-03-19,179.26,187.25,177.39,180.88,20905700,0,0
2020-03-20,187.74,188.3,180.0,181.3,21006100,0,0
2020-03-23,175.27,178.5,169.95,176.34,22554700,0,0
2020-03-24,183.09,188.8,181.18,185.75,20801500,0,0
2020-03-25,185.82,195.19,184.51,188.56,19605200,0,0
2020-03-26,188.64,196.32,187.6,195.32,15416800,0,0
2020-03-27,189.97,192.74,188.0,188.59,13376400,0,0
2020-03-30,187.48,191.48,187.01,191.27,12254400,0,0
2020-03-31,192.0,196.79,190.6,194.48,19084800,0,0
2020-04-01,189.5,192.87,185.04,187.56,17948600,0,0
2020-04-02,186.08,191.3,185.69,188.9,13412100,0,0
2020-04-03,190.12,190.55,185.41,187.11,9483100,0,0
2020-04-06,194.74,196.88,192.7,196.45,13248700,0,0
2020-04-07,200.05,201.45,197.05,198.0,14934500,0,0
2020-04-08,198.34,198.86,193.88,195.98,13608000,0,0
2020-04-09,198.65,200.35,193.4,196.37,17821300,0,0
2020-04-13,197.4,200.32,195.53,199.44,16117900,0,0
2020-04-14,204.95,207.97,204.25,204.78,16757100,0,0
2020-04-15,204.77,209.15,201.31,208.17,10768100,0,0
2020-04-16,210.53,213.25,209.12,212.66,16353800,0,0
2020-04-17,214.98,214.98,208.85,209.5,13558500,0,0
2020-04-20,209.87,216.1,209.36,212.13,19295400,0,0
2020-04-21,209.9,212.13,205.03,207.34,14107600,0,0
2020-04-22,212.0,212.0,209.21,209.96,13486100,0,0
2020-04-23,210.24,210.56,203.46,205.24,20424000,0,0
2020-04-24,205.89,206.5,202.82,204.36,14682400,0,0
2020-04-27,207.55,207.78,202.03,203.69,17286800,0,0
2020-04-28,204.81,205.19,199.41,201.15,17203800,0,0
2020-04-29,202.93,207.08,202.51,206.7,19117800,0,0
2020-04-30,206.25,206.7,199.29,202.67,20107400,0,0
2020-05-01,195.75,197.38,192.86,194.48,22276200,0,0
2020-05-04,194.76,195.0,189.53,191.15,25709400,0,0
2020-05-05,196.38,198.27,194.2,195.02,22957200,0,0
2020-05-06,197.67,198.91,194.93,195.17,18598900,0,0
2020-05-07,198.0,198.09,194.78,196.49,16164600,0,0
2020-05-08,199.8,203.02,198.68,201.19,23830100,0,0
2020-05-11,202.78,206.64,202.38,205.4,17883700,0,0
2020-05-12,206.95,208.05,200.02,200.31,17826800,0,0
2020-05-13,203.62,204.68,197.98,199.46,22429700,0,0
2020-05-14,195.5,201.77,194.03,201.3,20025900,0,0
2020-05-15,200.7,204.49,200.1,203.68,17209500,0,0
2020-05-18,212.5,215.47,210.37,215.28,23646800,0,0
2020-05-19,216.73,220.59,215.19,217.2,21438100,0,0
2020-05-20,220.0,221.16,210.58,216.79,38324100,0,0
2020-05-21,211.29,214.58,209.53,212.16,29850700,0,0
2020-05-22,203.23,204.88,198.99,199.7,51911300,0,0
